x	y	label	showSelected
0.5	0.5	ATAD1	ATAD1
0.5	0.5	ATAD2	ATAD2
0.5	0.5	ATAD2B	ATAD2B
0.5	0.5	ATAD3A	ATAD3A
0.5	0.5	ATAD3B	ATAD3B
0.5	0.5	ATAD5	ATAD5
0.5	0.5	ATE1	ATE1
0.5	0.5	ATF1	ATF1
0.5	0.5	ATF2	ATF2
0.5	0.5	ATF3	ATF3
0.5	0.5	ATF4	ATF4
0.5	0.5	ATF5	ATF5
0.5	0.5	ATF6	ATF6
0.5	0.5	ATF6B	ATF6B
0.5	0.5	ATF7	ATF7
0.5	0.5	ATF7IP	ATF7IP
0.5	0.5	ATF7IP2	ATF7IP2
0.5	0.5	ATG10	ATG10
0.5	0.5	ATG12	ATG12
0.5	0.5	ATG16L1	ATG16L1
0.5	0.5	ATG16L2	ATG16L2
0.5	0.5	ATG2A	ATG2A
0.5	0.5	ATG2B	ATG2B
0.5	0.5	ATG3	ATG3
0.5	0.5	ATG4A	ATG4A
0.5	0.5	ATG4B	ATG4B
0.5	0.5	ATG4C	ATG4C
0.5	0.5	ATG4D	ATG4D
0.5	0.5	ATG5	ATG5
0.5	0.5	ATG7	ATG7
0.5	0.5	ATG9A	ATG9A
0.5	0.5	ATHL1	ATHL1
0.5	0.5	ATIC	ATIC
0.5	0.5	ATL1	ATL1
0.5	0.5	ATL2	ATL2
0.5	0.5	ATL3	ATL3
0.5	0.5	ATM	ATM
0.5	0.5	ATMIN	ATMIN
0.5	0.5	ATN1	ATN1
0.5	0.5	ATOX1	ATOX1
0.5	0.5	ATP10A	ATP10A
0.5	0.5	ATP10D	ATP10D
0.5	0.5	ATP11A	ATP11A
0.5	0.5	ATP11B	ATP11B
0.5	0.5	ATP11C	ATP11C
0.5	0.5	ATP13A1	ATP13A1
0.5	0.5	ATP13A2	ATP13A2
0.5	0.5	ATP13A3	ATP13A3
0.5	0.5	ATP1A1	ATP1A1
0.5	0.5	ATP1A3	ATP1A3
0.5	0.5	ATP1B1	ATP1B1
0.5	0.5	ATP1B3	ATP1B3
0.5	0.5	ATP2A1	ATP2A1
0.5	0.5	ATP2A2	ATP2A2
0.5	0.5	ATP2A3	ATP2A3
0.5	0.5	ATP2B1	ATP2B1
0.5	0.5	ATP2B4	ATP2B4
0.5	0.5	ATP2C1	ATP2C1
0.5	0.5	ATP5A1	ATP5A1
0.5	0.5	ATP5B	ATP5B
0.5	0.5	ATP5C1	ATP5C1
0.5	0.5	ATP5D	ATP5D
0.5	0.5	ATP5E	ATP5E
0.5	0.5	ATP5EP2	ATP5EP2
0.5	0.5	ATP5F1	ATP5F1
0.5	0.5	ATP5G1	ATP5G1
0.5	0.5	ATP5G2	ATP5G2
0.5	0.5	ATP5G3	ATP5G3
0.5	0.5	ATP5H	ATP5H
0.5	0.5	ATP5I	ATP5I
0.5	0.5	ATP5J	ATP5J
0.5	0.5	ATP5J2	ATP5J2
0.5	0.5	ATP5L	ATP5L
0.5	0.5	ATP5O	ATP5O
0.5	0.5	ATP5S	ATP5S
0.5	0.5	ATP5SL	ATP5SL
0.5	0.5	ATP6AP1	ATP6AP1
0.5	0.5	ATP6AP2	ATP6AP2
0.5	0.5	ATP6V0A1	ATP6V0A1
0.5	0.5	ATP6V0A2	ATP6V0A2
0.5	0.5	ATP6V0B	ATP6V0B
0.5	0.5	ATP6V0C	ATP6V0C
0.5	0.5	ATP6V0D1	ATP6V0D1
0.5	0.5	ATP6V0E1	ATP6V0E1
0.5	0.5	ATP6V0E2	ATP6V0E2
0.5	0.5	ATP6V1A	ATP6V1A
0.5	0.5	ATP6V1B2	ATP6V1B2
0.5	0.5	ATP6V1C1	ATP6V1C1
0.5	0.5	ATP6V1C2	ATP6V1C2
0.5	0.5	ATP6V1D	ATP6V1D
0.5	0.5	ATP6V1E1	ATP6V1E1
0.5	0.5	ATP6V1E2	ATP6V1E2
0.5	0.5	ATP6V1F	ATP6V1F
0.5	0.5	ATP6V1G1	ATP6V1G1
0.5	0.5	ATP6V1G2	ATP6V1G2
0.5	0.5	ATP6V1H	ATP6V1H
0.5	0.5	ATP7A	ATP7A
0.5	0.5	ATP7B	ATP7B
0.5	0.5	ATP8A1	ATP8A1
0.5	0.5	ATP8B1	ATP8B1
0.5	0.5	ATP8B2	ATP8B2
0.5	0.5	ATP8B3	ATP8B3
0.5	0.5	ATP8B4	ATP8B4
0.5	0.5	ATP8B5P	ATP8B5P
0.5	0.5	ATP9B	ATP9B
0.5	0.5	ATPAF1	ATPAF1
0.5	0.5	ATPAF2	ATPAF2
0.5	0.5	ATPBD4	ATPBD4
0.5	0.5	ATPIF1	ATPIF1
0.5	0.5	ATR	ATR
0.5	0.5	ATRIP	ATRIP
0.5	0.5	ATRN	ATRN
0.5	0.5	ATRX	ATRX
0.5	0.5	ATXN1	ATXN1
0.5	0.5	ATXN10	ATXN10
0.5	0.5	ATXN1L	ATXN1L
0.5	0.5	ATXN2	ATXN2
0.5	0.5	ATXN2L	ATXN2L
0.5	0.5	ATXN3	ATXN3
0.5	0.5	ATXN7	ATXN7
0.5	0.5	ATXN7L1	ATXN7L1
0.5	0.5	ATXN7L2	ATXN7L2
0.5	0.5	ATXN7L3	ATXN7L3
0.5	0.5	ATXN7L3B	ATXN7L3B
0.5	0.5	AUH	AUH
0.5	0.5	AUP1	AUP1
0.5	0.5	AURKA	AURKA
0.5	0.5	AURKAIP1	AURKAIP1
0.5	0.5	AURKAPS1	AURKAPS1
0.5	0.5	AURKB	AURKB
0.5	0.5	AUTS2	AUTS2
0.5	0.5	AVEN	AVEN
0.5	0.5	AVIL	AVIL
0.5	0.5	AVL9	AVL9
0.5	0.5	AVPR2	AVPR2
0.5	0.5	AXIN1	AXIN1
0.5	0.5	AZI1	AZI1
0.5	0.5	AZI2	AZI2
0.5	0.5	AZIN1	AZIN1
0.5	0.5	B2M	B2M
0.5	0.5	B3GALNT1	B3GALNT1
0.5	0.5	B3GALNT2	B3GALNT2
0.5	0.5	B3GALT2	B3GALT2
0.5	0.5	B3GALT4	B3GALT4
0.5	0.5	B3GALT6	B3GALT6
0.5	0.5	B3GALTL	B3GALTL
0.5	0.5	B3GAT2	B3GAT2
0.5	0.5	B3GAT3	B3GAT3
0.5	0.5	B3GNT1	B3GNT1
0.5	0.5	B3GNT2	B3GNT2
0.5	0.5	B3GNT5	B3GNT5
0.5	0.5	B3GNT7	B3GNT7
0.5	0.5	B3GNT8	B3GNT8
0.5	0.5	B3GNT9	B3GNT9
0.5	0.5	B3GNTL1	B3GNTL1
0.5	0.5	B4GALT1	B4GALT1
0.5	0.5	B4GALT2	B4GALT2
0.5	0.5	B4GALT3	B4GALT3
0.5	0.5	B4GALT4	B4GALT4
0.5	0.5	B4GALT5	B4GALT5
0.5	0.5	B4GALT6	B4GALT6
0.5	0.5	B4GALT7	B4GALT7
0.5	0.5	B9D2	B9D2
0.5	0.5	BAALC	BAALC
0.5	0.5	BACE1	BACE1
0.5	0.5	BACH1	BACH1
0.5	0.5	BACH2	BACH2
0.5	0.5	BAD	BAD
0.5	0.5	BAG1	BAG1
0.5	0.5	BAG2	BAG2
0.5	0.5	BAG3	BAG3
0.5	0.5	BAG4	BAG4
0.5	0.5	BAG5	BAG5
0.5	0.5	BAHCC1	BAHCC1
0.5	0.5	BAHD1	BAHD1
0.5	0.5	BAIAP2	BAIAP2
0.5	0.5	BAIAP2L1	BAIAP2L1
0.5	0.5	BAIAP3	BAIAP3
0.5	0.5	BAK1	BAK1
0.5	0.5	BANF1	BANF1
0.5	0.5	BANK1	BANK1
0.5	0.5	BANP	BANP
0.5	0.5	BAP1	BAP1
0.5	0.5	BARD1	BARD1
0.5	0.5	BASP1	BASP1
0.5	0.5	BAT1	BAT1
0.5	0.5	BAT2	BAT2
0.5	0.5	BAT2L1	BAT2L1
0.5	0.5	BAT2L2	BAT2L2
0.5	0.5	BAT3	BAT3
0.5	0.5	BAT4	BAT4
0.5	0.5	BAT5	BAT5
0.5	0.5	BATF	BATF
0.5	0.5	BAX	BAX
0.5	0.5	BAZ1A	BAZ1A
0.5	0.5	BAZ1B	BAZ1B
0.5	0.5	BAZ2A	BAZ2A
0.5	0.5	BAZ2B	BAZ2B
0.5	0.5	BBC3	BBC3
0.5	0.5	BBS1	BBS1
0.5	0.5	BBS10	BBS10
0.5	0.5	BBS12	BBS12
0.5	0.5	BBS2	BBS2
0.5	0.5	BBS4	BBS4
0.5	0.5	BBS5	BBS5
0.5	0.5	BBS7	BBS7
0.5	0.5	BBS9	BBS9
0.5	0.5	BBX	BBX
0.5	0.5	BCAP29	BCAP29
0.5	0.5	BCAP31	BCAP31
0.5	0.5	BCAS2	BCAS2
0.5	0.5	BCAS3	BCAS3
0.5	0.5	BCAS4	BCAS4
0.5	0.5	BCAT1	BCAT1
0.5	0.5	BCAT2	BCAT2
0.5	0.5	BCCIP	BCCIP
0.5	0.5	BCDIN3D	BCDIN3D
0.5	0.5	BCKDHA	BCKDHA
0.5	0.5	BCKDHB	BCKDHB
0.5	0.5	BCKDK	BCKDK
0.5	0.5	BCL10	BCL10
0.5	0.5	BCL11A	BCL11A
0.5	0.5	BCL11B	BCL11B
0.5	0.5	BCL2	BCL2
0.5	0.5	BCL2A1	BCL2A1
0.5	0.5	BCL2L1	BCL2L1
0.5	0.5	BCL2L11	BCL2L11
0.5	0.5	BCL2L12	BCL2L12
0.5	0.5	BCL2L13	BCL2L13
0.5	0.5	BCL2L15	BCL2L15
0.5	0.5	BCL2L2	BCL2L2
0.5	0.5	BCL3	BCL3
0.5	0.5	BCL6	BCL6
0.5	0.5	BCL7A	BCL7A
0.5	0.5	BCL7B	BCL7B
0.5	0.5	BCL7C	BCL7C
0.5	0.5	BCL9	BCL9
0.5	0.5	BCL9L	BCL9L
0.5	0.5	BCLAF1	BCLAF1
0.5	0.5	BCO2	BCO2
0.5	0.5	BCOR	BCOR
0.5	0.5	BCORL1	BCORL1
0.5	0.5	BCR	BCR
0.5	0.5	BCS1L	BCS1L
0.5	0.5	BDH1	BDH1
0.5	0.5	BDH2	BDH2
0.5	0.5	BDNFOS	BDNFOS
0.5	0.5	BDP1	BDP1
0.5	0.5	BECN1	BECN1
0.5	0.5	BEND3	BEND3
0.5	0.5	BEND4	BEND4
0.5	0.5	BEND5	BEND5
0.5	0.5	BEST1	BEST1
0.5	0.5	BET1	BET1
0.5	0.5	BET1L	BET1L
0.5	0.5	BEX4	BEX4
0.5	0.5	BFAR	BFAR
0.5	0.5	BGLAP	BGLAP
0.5	0.5	BHLHE40	BHLHE40
0.5	0.5	BICD1	BICD1
0.5	0.5	BICD2	BICD2
0.5	0.5	BID	BID
0.5	0.5	BIK	BIK
0.5	0.5	BIN1	BIN1
0.5	0.5	BIN2	BIN2
0.5	0.5	BIN3	BIN3
0.5	0.5	BIRC2	BIRC2
0.5	0.5	BIRC3	BIRC3
0.5	0.5	BIRC5	BIRC5
0.5	0.5	BIRC6	BIRC6
0.5	0.5	BIVM	BIVM
0.5	0.5	BLCAP	BLCAP
0.5	0.5	BLK	BLK
0.5	0.5	BLM	BLM
0.5	0.5	BLMH	BLMH
0.5	0.5	BLNK	BLNK
0.5	0.5	BLOC1S1	BLOC1S1
0.5	0.5	BLOC1S2	BLOC1S2
0.5	0.5	BLOC1S3	BLOC1S3
0.5	0.5	BLVRA	BLVRA
0.5	0.5	BLVRB	BLVRB
0.5	0.5	BLZF1	BLZF1
0.5	0.5	BMF	BMF
0.5	0.5	BMI1	BMI1
0.5	0.5	BMP1	BMP1
0.5	0.5	BMP2K	BMP2K
0.5	0.5	BMP6	BMP6
0.5	0.5	BMP8A	BMP8A
0.5	0.5	BMP8B	BMP8B
0.5	0.5	BMPR2	BMPR2
0.5	0.5	BMS1	BMS1
0.5	0.5	BMS1P4	BMS1P4
0.5	0.5	BMS1P5	BMS1P5
0.5	0.5	BNIP1	BNIP1
0.5	0.5	BNIP2	BNIP2
0.5	0.5	BNIP3	BNIP3
0.5	0.5	BNIP3L	BNIP3L
0.5	0.5	BNIPL	BNIPL
0.5	0.5	BOD1	BOD1
0.5	0.5	BOD1L	BOD1L
0.5	0.5	BOLA1	BOLA1
0.5	0.5	BOLA2	BOLA2
0.5	0.5	BOLA3	BOLA3
0.5	0.5	BOP1	BOP1
0.5	0.5	BPGM	BPGM
0.5	0.5	BPHL	BPHL
0.5	0.5	BPNT1	BPNT1
0.5	0.5	BPTF	BPTF
0.5	0.5	BRAF	BRAF
0.5	0.5	BRAP	BRAP
0.5	0.5	BRCA1	BRCA1
0.5	0.5	BRCA2	BRCA2
0.5	0.5	BRCC3	BRCC3
0.5	0.5	BRD1	BRD1
0.5	0.5	BRD2	BRD2
0.5	0.5	BRD3	BRD3
0.5	0.5	BRD4	BRD4
0.5	0.5	BRD7	BRD7
0.5	0.5	BRD7P3	BRD7P3
0.5	0.5	BRD8	BRD8
0.5	0.5	BRD9	BRD9
0.5	0.5	BRE	BRE
0.5	0.5	BRF1	BRF1
0.5	0.5	BRF2	BRF2
0.5	0.5	BRI3	BRI3
0.5	0.5	BRI3BP	BRI3BP
0.5	0.5	BRIP1	BRIP1
0.5	0.5	BRIX1	BRIX1
0.5	0.5	BRMS1	BRMS1
0.5	0.5	BRMS1L	BRMS1L
0.5	0.5	BRP44	BRP44
0.5	0.5	BRP44L	BRP44L
0.5	0.5	BRPF1	BRPF1
0.5	0.5	BRPF3	BRPF3
0.5	0.5	BRSK2	BRSK2
0.5	0.5	BRWD1	BRWD1
0.5	0.5	BRWD3	BRWD3
0.5	0.5	BSCL2	BSCL2
0.5	0.5	BSDC1	BSDC1
0.5	0.5	BSG	BSG
0.5	0.5	BSN	BSN
0.5	0.5	BSPRY	BSPRY
0.5	0.5	BST2	BST2
0.5	0.5	BTAF1	BTAF1
0.5	0.5	BTBD1	BTBD1
0.5	0.5	BTBD10	BTBD10
0.5	0.5	BTBD11	BTBD11
0.5	0.5	BTBD12	BTBD12
0.5	0.5	BTBD18	BTBD18
0.5	0.5	BTBD19	BTBD19
0.5	0.5	BTBD2	BTBD2
0.5	0.5	BTBD3	BTBD3
0.5	0.5	BTBD6	BTBD6
0.5	0.5	BTBD7	BTBD7
0.5	0.5	BTBD9	BTBD9
0.5	0.5	BTD	BTD
0.5	0.5	BTF3	BTF3
0.5	0.5	BTF3L4	BTF3L4
0.5	0.5	BTG1	BTG1
0.5	0.5	BTG2	BTG2
0.5	0.5	BTG3	BTG3
0.5	0.5	BTK	BTK
0.5	0.5	BTLA	BTLA
0.5	0.5	BTN2A1	BTN2A1
0.5	0.5	BTN2A2	BTN2A2
0.5	0.5	BTN2A3	BTN2A3
0.5	0.5	BTN3A1	BTN3A1
0.5	0.5	BTN3A2	BTN3A2
0.5	0.5	BTN3A3	BTN3A3
0.5	0.5	BTRC	BTRC
0.5	0.5	BUB1	BUB1
0.5	0.5	BUB1B	BUB1B
0.5	0.5	BUB3	BUB3
0.5	0.5	BUD13	BUD13
0.5	0.5	BUD31	BUD31
0.5	0.5	BYSL	BYSL
0.5	0.5	BZRAP1	BZRAP1
0.5	0.5	BZW1	BZW1
0.5	0.5	BZW2	BZW2
0.5	0.5	C10orf10	C10orf10
0.5	0.5	C10orf105	C10orf105
0.5	0.5	C10orf110	C10orf110
0.5	0.5	C10orf118	C10orf118
0.5	0.5	C10orf119	C10orf119
0.5	0.5	C10orf12	C10orf12
0.5	0.5	C10orf125	C10orf125
0.5	0.5	C10orf137	C10orf137
0.5	0.5	C10orf18	C10orf18
0.5	0.5	C10orf2	C10orf2
0.5	0.5	C10orf25	C10orf25
0.5	0.5	C10orf26	C10orf26
0.5	0.5	C10orf28	C10orf28
0.5	0.5	C10orf32	C10orf32
0.5	0.5	C10orf4	C10orf4
0.5	0.5	C10orf46	C10orf46
0.5	0.5	C10orf47	C10orf47
0.5	0.5	C10orf50	C10orf50
0.5	0.5	C10orf54	C10orf54
0.5	0.5	C10orf57	C10orf57
0.5	0.5	C10orf75	C10orf75
0.5	0.5	C10orf76	C10orf76
0.5	0.5	C10orf78	C10orf78
0.5	0.5	C10orf84	C10orf84
0.5	0.5	C10orf88	C10orf88
0.5	0.5	C11orf1	C11orf1
0.5	0.5	C11orf10	C11orf10
0.5	0.5	C11orf17	C11orf17
0.5	0.5	C11orf2	C11orf2
0.5	0.5	C11orf21	C11orf21
0.5	0.5	C11orf24	C11orf24
0.5	0.5	C11orf30	C11orf30
0.5	0.5	C11orf31	C11orf31
0.5	0.5	C11orf46	C11orf46
0.5	0.5	C11orf48	C11orf48
0.5	0.5	C11orf49	C11orf49
0.5	0.5	C11orf51	C11orf51
0.5	0.5	C11orf54	C11orf54
0.5	0.5	C11orf57	C11orf57
0.5	0.5	C11orf58	C11orf58
0.5	0.5	C11orf59	C11orf59
0.5	0.5	C11orf61	C11orf61
0.5	0.5	C11orf65	C11orf65
0.5	0.5	C11orf67	C11orf67
0.5	0.5	C11orf68	C11orf68
0.5	0.5	C11orf71	C11orf71
0.5	0.5	C11orf73	C11orf73
0.5	0.5	C11orf74	C11orf74
0.5	0.5	C11orf75	C11orf75
0.5	0.5	C11orf80	C11orf80
0.5	0.5	C11orf82	C11orf82
0.5	0.5	C11orf83	C11orf83
0.5	0.5	C11orf84	C11orf84
0.5	0.5	C11orf9	C11orf9
0.5	0.5	C11orf95	C11orf95
0.5	0.5	C12orf10	C12orf10
0.5	0.5	C12orf11	C12orf11
0.5	0.5	C12orf23	C12orf23
0.5	0.5	C12orf24	C12orf24
0.5	0.5	C12orf26	C12orf26
0.5	0.5	C12orf29	C12orf29
0.5	0.5	C12orf32	C12orf32
0.5	0.5	C12orf34	C12orf34
0.5	0.5	C12orf35	C12orf35
0.5	0.5	C12orf4	C12orf4
0.5	0.5	C12orf41	C12orf41
0.5	0.5	C12orf43	C12orf43
0.5	0.5	C12orf44	C12orf44
0.5	0.5	C12orf45	C12orf45
0.5	0.5	C12orf47	C12orf47
0.5	0.5	C12orf48	C12orf48
0.5	0.5	C12orf49	C12orf49
0.5	0.5	C12orf5	C12orf5
0.5	0.5	C12orf51	C12orf51
0.5	0.5	C12orf52	C12orf52
0.5	0.5	C12orf57	C12orf57
0.5	0.5	C12orf61	C12orf61
0.5	0.5	C12orf62	C12orf62
0.5	0.5	C12orf65	C12orf65
0.5	0.5	C12orf66	C12orf66
0.5	0.5	C12orf72	C12orf72
0.5	0.5	C12orf73	C12orf73
0.5	0.5	C12orf75	C12orf75
0.5	0.5	C12orf76	C12orf76
0.5	0.5	C13orf1	C13orf1
0.5	0.5	C13orf15	C13orf15
0.5	0.5	C13orf18	C13orf18
0.5	0.5	C13orf23	C13orf23
0.5	0.5	C13orf27	C13orf27
0.5	0.5	C13orf31	C13orf31
0.5	0.5	C13orf34	C13orf34
0.5	0.5	C13orf37	C13orf37
0.5	0.5	C14orf1	C14orf1
0.5	0.5	C14orf101	C14orf101
0.5	0.5	C14orf102	C14orf102
0.5	0.5	C14orf104	C14orf104
0.5	0.5	C14orf106	C14orf106
0.5	0.5	C14orf109	C14orf109
0.5	0.5	C14orf118	C14orf118
0.5	0.5	C14orf119	C14orf119
0.5	0.5	C14orf126	C14orf126
0.5	0.5	C14orf129	C14orf129
0.5	0.5	C14orf135	C14orf135
0.5	0.5	C14orf138	C14orf138
0.5	0.5	C14orf139	C14orf139
0.5	0.5	C14orf142	C14orf142
0.5	0.5	C14orf143	C14orf143
0.5	0.5	C14orf145	C14orf145
0.5	0.5	C14orf147	C14orf147
0.5	0.5	C14orf148	C14orf148
0.5	0.5	C14orf149	C14orf149
0.5	0.5	C14orf153	C14orf153
0.5	0.5	C14orf156	C14orf156
0.5	0.5	C14orf159	C14orf159
0.5	0.5	C14orf166	C14orf166
0.5	0.5	C14orf167	C14orf167
0.5	0.5	C14orf169	C14orf169
0.5	0.5	C14orf174	C14orf174
0.5	0.5	C14orf179	C14orf179
0.5	0.5	C14orf182	C14orf182
0.5	0.5	C14orf19	C14orf19
0.5	0.5	C14orf2	C14orf2
0.5	0.5	C14orf21	C14orf21
0.5	0.5	C14orf28	C14orf28
0.5	0.5	C14orf33	C14orf33
0.5	0.5	C14orf4	C14orf4
0.5	0.5	C14orf43	C14orf43
0.5	0.5	C14orf45	C14orf45
0.5	0.5	C14orf49	C14orf49
0.5	0.5	C14orf79	C14orf79
0.5	0.5	C14orf80	C14orf80
0.5	0.5	C14orf93	C14orf93
0.5	0.5	C15orf17	C15orf17
0.5	0.5	C15orf21	C15orf21
0.5	0.5	C15orf23	C15orf23
0.5	0.5	C15orf24	C15orf24
0.5	0.5	C15orf27	C15orf27
0.5	0.5	C15orf28	C15orf28
0.5	0.5	C15orf29	C15orf29
0.5	0.5	C15orf34	C15orf34
0.5	0.5	C15orf37	C15orf37
0.5	0.5	C15orf39	C15orf39
0.5	0.5	C15orf40	C15orf40
0.5	0.5	C15orf41	C15orf41
0.5	0.5	C15orf42	C15orf42
0.5	0.5	C15orf44	C15orf44
0.5	0.5	C15orf5	C15orf5
0.5	0.5	C15orf51	C15orf51
0.5	0.5	C15orf52	C15orf52
0.5	0.5	C15orf57	C15orf57
0.5	0.5	C15orf58	C15orf58
0.5	0.5	C15orf61	C15orf61
0.5	0.5	C15orf62	C15orf62
0.5	0.5	C15orf63	C15orf63
0.5	0.5	C16orf13	C16orf13
0.5	0.5	C16orf42	C16orf42
0.5	0.5	C16orf45	C16orf45
0.5	0.5	C16orf46	C16orf46
0.5	0.5	C16orf48	C16orf48
0.5	0.5	C16orf5	C16orf5
0.5	0.5	C16orf52	C16orf52
0.5	0.5	C16orf53	C16orf53
0.5	0.5	C16orf54	C16orf54
0.5	0.5	C16orf55	C16orf55
0.5	0.5	C16orf57	C16orf57
0.5	0.5	C16orf58	C16orf58
0.5	0.5	C16orf59	C16orf59
0.5	0.5	C16orf61	C16orf61
0.5	0.5	C16orf62	C16orf62
0.5	0.5	C16orf63	C16orf63
0.5	0.5	C16orf68	C16orf68
0.5	0.5	C16orf7	C16orf7
0.5	0.5	C16orf70	C16orf70
0.5	0.5	C16orf71	C16orf71
0.5	0.5	C16orf72	C16orf72
0.5	0.5	C16orf74	C16orf74
0.5	0.5	C16orf75	C16orf75
0.5	0.5	C16orf79	C16orf79
0.5	0.5	C16orf80	C16orf80
0.5	0.5	C16orf86	C16orf86
0.5	0.5	C16orf87	C16orf87
0.5	0.5	C16orf88	C16orf88
0.5	0.5	C16orf91	C16orf91
0.5	0.5	C16orf93	C16orf93
0.5	0.5	C17orf100	C17orf100
0.5	0.5	C17orf101	C17orf101
0.5	0.5	C17orf103	C17orf103
0.5	0.5	C17orf104	C17orf104
0.5	0.5	C17orf106	C17orf106
0.5	0.5	C17orf107	C17orf107
0.5	0.5	C17orf108	C17orf108
0.5	0.5	C17orf37	C17orf37
0.5	0.5	C17orf39	C17orf39
0.5	0.5	C17orf42	C17orf42
0.5	0.5	C17orf44	C17orf44
0.5	0.5	C17orf46	C17orf46
0.5	0.5	C17orf48	C17orf48
0.5	0.5	C17orf49	C17orf49
0.5	0.5	C17orf51	C17orf51
0.5	0.5	C17orf53	C17orf53
0.5	0.5	C17orf56	C17orf56
0.5	0.5	C17orf57	C17orf57
0.5	0.5	C17orf58	C17orf58
0.5	0.5	C17orf59	C17orf59
0.5	0.5	C17orf60	C17orf60
0.5	0.5	C17orf61	C17orf61
0.5	0.5	C17orf62	C17orf62
0.5	0.5	C17orf63	C17orf63
0.5	0.5	C17orf65	C17orf65
0.5	0.5	C17orf68	C17orf68
0.5	0.5	C17orf69	C17orf69
0.5	0.5	C17orf70	C17orf70
0.5	0.5	C17orf71	C17orf71
0.5	0.5	C17orf72	C17orf72
0.5	0.5	C17orf75	C17orf75
0.5	0.5	C17orf76	C17orf76
0.5	0.5	C17orf79	C17orf79
0.5	0.5	C17orf80	C17orf80
0.5	0.5	C17orf81	C17orf81
0.5	0.5	C17orf85	C17orf85
0.5	0.5	C17orf86	C17orf86
0.5	0.5	C17orf87	C17orf87
0.5	0.5	C17orf89	C17orf89
0.5	0.5	C17orf90	C17orf90
0.5	0.5	C17orf91	C17orf91
0.5	0.5	C17orf95	C17orf95
0.5	0.5	C17orf97	C17orf97
0.5	0.5	C18orf1	C18orf1
0.5	0.5	C18orf10	C18orf10
0.5	0.5	C18orf18	C18orf18
0.5	0.5	C18orf19	C18orf19
0.5	0.5	C18orf21	C18orf21
0.5	0.5	C18orf22	C18orf22
0.5	0.5	C18orf25	C18orf25
0.5	0.5	C18orf32	C18orf32
0.5	0.5	C18orf45	C18orf45
0.5	0.5	C18orf54	C18orf54
0.5	0.5	C18orf55	C18orf55
0.5	0.5	C18orf8	C18orf8
0.5	0.5	C19orf10	C19orf10
0.5	0.5	C19orf12	C19orf12
0.5	0.5	C19orf2	C19orf2
0.5	0.5	C19orf20	C19orf20
0.5	0.5	C19orf22	C19orf22
0.5	0.5	C19orf23	C19orf23
0.5	0.5	C19orf24	C19orf24
0.5	0.5	C19orf25	C19orf25
0.5	0.5	C19orf28	C19orf28
0.5	0.5	C19orf29	C19orf29
0.5	0.5	C19orf35	C19orf35
0.5	0.5	C19orf36	C19orf36
0.5	0.5	C19orf38	C19orf38
0.5	0.5	C19orf39	C19orf39
0.5	0.5	C19orf42	C19orf42
0.5	0.5	C19orf43	C19orf43
0.5	0.5	C19orf44	C19orf44
0.5	0.5	C19orf47	C19orf47
0.5	0.5	C19orf48	C19orf48
0.5	0.5	C19orf50	C19orf50
0.5	0.5	C19orf52	C19orf52
0.5	0.5	C19orf53	C19orf53
0.5	0.5	C19orf54	C19orf54
0.5	0.5	C19orf55	C19orf55
0.5	0.5	C19orf56	C19orf56
0.5	0.5	C19orf57	C19orf57
0.5	0.5	C19orf59	C19orf59
0.5	0.5	C19orf6	C19orf6
0.5	0.5	C19orf60	C19orf60
0.5	0.5	C19orf61	C19orf61
0.5	0.5	C19orf62	C19orf62
0.5	0.5	C19orf63	C19orf63
0.5	0.5	C19orf66	C19orf66
0.5	0.5	C19orf70	C19orf70
0.5	0.5	C19orf71	C19orf71
0.5	0.5	C19orf76	C19orf76
0.5	0.5	C19orf77	C19orf77
0.5	0.5	C1D	C1D
0.5	0.5	C1GALT1	C1GALT1
0.5	0.5	C1GALT1C1	C1GALT1C1
0.5	0.5	C1orf101	C1orf101
0.5	0.5	C1orf103	C1orf103
0.5	0.5	C1orf104	C1orf104
0.5	0.5	C1orf107	C1orf107
0.5	0.5	C1orf109	C1orf109
0.5	0.5	C1orf112	C1orf112
0.5	0.5	C1orf113	C1orf113
0.5	0.5	C1orf122	C1orf122
0.5	0.5	C1orf123	C1orf123
0.5	0.5	C1orf124	C1orf124
0.5	0.5	C1orf128	C1orf128
0.5	0.5	C1orf131	C1orf131
0.5	0.5	C1orf135	C1orf135
0.5	0.5	C1orf144	C1orf144
0.5	0.5	C1orf151	C1orf151
0.5	0.5	C1orf152	C1orf152
0.5	0.5	C1orf156	C1orf156
0.5	0.5	C1orf159	C1orf159
0.5	0.5	C1orf162	C1orf162
0.5	0.5	C1orf163	C1orf163
0.5	0.5	C1orf174	C1orf174
0.5	0.5	C1orf175	C1orf175
0.5	0.5	C1orf183	C1orf183
0.5	0.5	C1orf186	C1orf186
0.5	0.5	C1orf192	C1orf192
0.5	0.5	C1orf198	C1orf198
0.5	0.5	C1orf200	C1orf200
0.5	0.5	C1orf201	C1orf201
0.5	0.5	C1orf203	C1orf203
0.5	0.5	C1orf21	C1orf21
0.5	0.5	C1orf212	C1orf212
0.5	0.5	C1orf213	C1orf213
0.5	0.5	C1orf216	C1orf216
0.5	0.5	C1orf228	C1orf228
0.5	0.5	C1orf25	C1orf25
0.5	0.5	C1orf26	C1orf26
0.5	0.5	C1orf27	C1orf27
0.5	0.5	C1orf31	C1orf31
0.5	0.5	C1orf35	C1orf35
